"finding_id","fingerprint","rule_id","severity","security_severity","file","line","message","category","runtime_reachability","evidence","remediation","owner","review_date","expiry_date","source_candidate","fresh_sarif_sha256"
"post-run-1-result-78","rule:js/user-controlled-bypass|primaryLocationLineHash:97e9c274a1647fc4:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/controllers/admin.systemSettings.controller.ts|line:908","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/admin.systemSettings.controller.ts","908","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/authenticated-route","The recipient value only selects validation/error behavior; the route is protected by requirePermission('settings.enterprise_change') before testEmailSettings executes and normalized email settings are validated before transport use.","The route-level permission guard is covered by g2.6i.authorization-bypass.regression.test.ts; retain server-side permission enforcement.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-79","rule:js/user-controlled-bypass|primaryLocationLineHash:fb6be83c60b60503:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/controllers/auth.controller.ts|line:285","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","285","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-80","rule:js/user-controlled-bypass|primaryLocationLineHash:fb6be83c60b60503:1|primaryLocationStartColumnFingerprint:15|artifact:geezle-backend/src/controllers/auth.controller.ts|line:285","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","285","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-81","rule:js/user-controlled-bypass|primaryLocationLineHash:fb6be83c60b60503:1|primaryLocationStartColumnFingerprint:24|artifact:geezle-backend/src/controllers/auth.controller.ts|line:285","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","285","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-82","rule:js/user-controlled-bypass|primaryLocationLineHash:228aa7f62d55c94e:1|primaryLocationStartColumnFingerprint:4|artifact:geezle-backend/src/controllers/auth.controller.ts|line:392","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","392","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it. This condition guards a sensitive [action](4), but a [user-provided value](2) controls it. This condition guards a sensitive [action](5), but a [user-provided value](2) controls it. This condition guards a sensitive [action](6), but a [user-provided value](2) controls it. This condition guards a sensitive [action](7), but a [user-provided value](2) controls it. This condition guards a sensitive [action](8), but a [user-provided value](2) controls it. This condition guards a sensitive [action](9), but a [user-provided value](2) controls it. This condition guards a sensitive [action](10), but a [user-provided value](2) controls it. This condition guards a sensitive [action](11), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-83","rule:js/user-controlled-bypass|primaryLocationLineHash:228aa7f62d55c94e:1|primaryLocationStartColumnFingerprint:37|artifact:geezle-backend/src/controllers/auth.controller.ts|line:392","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","392","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it. This condition guards a sensitive [action](4), but a [user-provided value](2) controls it. This condition guards a sensitive [action](5), but a [user-provided value](2) controls it. This condition guards a sensitive [action](6), but a [user-provided value](2) controls it. This condition guards a sensitive [action](7), but a [user-provided value](2) controls it. This condition guards a sensitive [action](8), but a [user-provided value](2) controls it. This condition guards a sensitive [action](9), but a [user-provided value](2) controls it. This condition guards a sensitive [action](10), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-84","rule:js/user-controlled-bypass|primaryLocationLineHash:99d3f8b1df53b80a:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/controllers/auth.controller.ts|line:597","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","597","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-85","rule:js/user-controlled-bypass|primaryLocationLineHash:99d3f8b1df53b80a:1|primaryLocationStartColumnFingerprint:19|artifact:geezle-backend/src/controllers/auth.controller.ts|line:597","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","597","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-86","rule:js/user-controlled-bypass|primaryLocationLineHash:5ce3daee901c1bb5:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/controllers/auth.controller.ts|line:716","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","716","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-87","rule:js/user-controlled-bypass|primaryLocationLineHash:9ee0b48d2e6052fd:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/controllers/auth.controller.ts|line:778","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","778","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-88","rule:js/user-controlled-bypass|primaryLocationLineHash:9ee0b48d2e6052fd:1|primaryLocationStartColumnFingerprint:15|artifact:geezle-backend/src/controllers/auth.controller.ts|line:778","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/auth.controller.ts","778","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","Registration role input is normalized and constrained to FREELANCER/EMPLOYER/CLIENT; invalid values default to EMPLOYER and cannot grant privileged staff roles.","The explicit self-registration role allowlist is in auth.controller.ts and is covered by existing registration controller tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-89","rule:js/user-controlled-bypass|primaryLocationLineHash:532fb6502b49b2a6:1|primaryLocationStartColumnFingerprint:15|artifact:geezle-backend/src/controllers/community.controller.ts|line:1884","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/community.controller.ts","1884","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/authenticated-route","The repost route requires authMiddleware and actorId is taken from req.user.id; attachment IDs are resolved with the trusted actor context","while action restrictions and block relations are checked before creation.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-90","rule:js/user-controlled-bypass|primaryLocationLineHash:8fb21f4532e2b1b2:1|primaryLocationStartColumnFingerprint:4|artifact:geezle-backend/src/controllers/oauth.controller.ts|line:286","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/oauth.controller.ts","286","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](3), but a [user-provided value](2) controls it.","accepted safe pattern","production-runtime/public-route","OAuth provider selection is allowlisted and callback error redirects pass through state decoding and sanitizeInternalRedirect; scalar query extraction and signed/expiring state prevent arbitrary client input from granting a session or redirecting to an unapproved target.","Existing OAuth controller tests and the shared redirect sanitizer cover the approved internal redirect contract.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-91","rule:js/user-controlled-bypass|primaryLocationLineHash:e49249be12a70bde:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/controllers/walletFunding.controller.ts|line:1888","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/walletFunding.controller.ts","1888","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](1), but a [user-provided value](3) controls it.","accepted safe pattern","production-runtime/internal payment webhook","The status controls settlement only after the handler verifies a configured Antom public key and a complete signature envelope with verifyAntomSignature; missing or invalid signatures return 401 before lookup or settlement. Regression coverage: g2.6i.webhook-authorization.regression.test.ts and antom.signature.unit.test.ts.","No source change required for this finding; retain signature verification and regression tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-92","rule:js/user-controlled-bypass|primaryLocationLineHash:e49249be12a70bde:1|primaryLocationStartColumnFingerprint:25|artifact:geezle-backend/src/controllers/walletFunding.controller.ts|line:1888","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/walletFunding.controller.ts","1888","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](1), but a [user-provided value](3) controls it.","accepted safe pattern","production-runtime/internal payment webhook","The status controls settlement only after the handler verifies a configured Antom public key and a complete signature envelope with verifyAntomSignature; missing or invalid signatures return 401 before lookup or settlement. Regression coverage: g2.6i.webhook-authorization.regression.test.ts and antom.signature.unit.test.ts.","No source change required for this finding; retain signature verification and regression tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-93","rule:js/user-controlled-bypass|primaryLocationLineHash:e49249be12a70bde:1|primaryLocationStartColumnFingerprint:41|artifact:geezle-backend/src/controllers/walletFunding.controller.ts|line:1888","js/user-controlled-bypass","error","7.8","geezle-backend/src/controllers/walletFunding.controller.ts","1888","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](1), but a [user-provided value](3) controls it.","accepted safe pattern","production-runtime/internal payment webhook","The status controls settlement only after the handler verifies a configured Antom public key and a complete signature envelope with verifyAntomSignature; missing or invalid signatures return 401 before lookup or settlement. Regression coverage: g2.6i.webhook-authorization.regression.test.ts and antom.signature.unit.test.ts.","No source change required for this finding; retain signature verification and regression tests.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-94","rule:js/user-controlled-bypass|primaryLocationLineHash:c870f6e91cb6f4fe:1|primaryLocationStartColumnFingerprint:5|artifact:geezle-backend/src/middleware/auth.middleware.ts|line:155","js/user-controlled-bypass","error","7.8","geezle-backend/src/middleware/auth.middleware.ts","155","This condition guards a sensitive [action](1), but a [user-provided value](2) controls it. This condition guards a sensitive [action](1), but a [user-provided value](3) controls it.","accepted safe pattern","production-runtime/authenticated-route","Development bypass requires explicit ALLOW_DEV_AUTH_BYPASS, rejects production and K_SERVICE, and requires an explicit role input.","Retain explicit opt-in and production refusal.","Backend security owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-95","rule:js/insecure-temporary-file|primaryLocationLineHash:54daafce9a915f4c:1|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts|line:70","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts","70","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-96","rule:js/insecure-temporary-file|primaryLocationLineHash:54daafce9a915f4c:2|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts|line:91","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts","91","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-97","rule:js/insecure-temporary-file|primaryLocationLineHash:fdcceabf509dc1b6:1|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts|line:113","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts","113","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-98","rule:js/insecure-temporary-file|primaryLocationLineHash:c020c22a42806f6f:1|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts|line:148","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts","148","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-99","rule:js/insecure-temporary-file|primaryLocationLineHash:bbac3792fad7e1e0:1|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts|line:193","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts","193","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-100","rule:js/insecure-temporary-file|primaryLocationLineHash:54daafce9a915f4c:3|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts|line:219","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoPoster.unit.test.ts","219","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-101","rule:js/insecure-temporary-file|primaryLocationLineHash:2a9cdf0457ac13b0:1|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts|line:173","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts","173","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-102","rule:js/insecure-temporary-file|primaryLocationLineHash:6f740fa472ab336d:1|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts|line:193","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts","193","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-103","rule:js/insecure-temporary-file|primaryLocationLineHash:6f740fa472ab336d:2|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts|line:210","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts","210","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
"post-run-1-result-104","rule:js/insecure-temporary-file|primaryLocationLineHash:6f740fa472ab336d:3|primaryLocationStartColumnFingerprint:17|artifact:geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts|line:255","js/insecure-temporary-file","warning","7.0","geezle-backend/src/__tests__/mediaVideoProbe.unit.test.ts","255","Insecure creation of file in [the os temp dir](1).","build/test-only finding","test-only","The result is confined to a test fixture under src/__tests__/ and is not part of normal production application execution or the final runtime image.","No production remediation required; retain test isolation and re-review if the fixture moves into runtime code.","Build/test owner","2026-09-24","","4fa003df704a3a369a1923dd1d752fc937ddd971","CBD3A5440642321E771B6808257B0CFEFD934E1106C504854E11889C4F7B5053"
